name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Level of difficulty Well below expectations to a course taught by the PUC ,By Nicolas M J E A,2020-04-15,4.0,16,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent course and good tools learned to apply in project management. ,By Douglas R,2017-10-05,4.0,12,Business est,10,2017,Oct-2017,2017-10,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The Rapporteur of the course I did not like much, this since it was tranquilized a lot when talking ",By Karina D V,2020-08-04,4.0,16,Business est,8,2020,Aug-2020,2020-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Very interesting the course opens the knowledge towards continuous improvement of processes ,By JUNIOR A P Z,2020-05-24,4.0,14,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"A good course, but could improve videos where the presenter hesitates a lot. ",By Rodrigo A M,2019-03-18,4.0,13,Business est,3,2019,Mar-2019,2019-03,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"It is very good course, but the contents can be exposed more dynamically ",By Daniel L P,2019-11-06,4.0,14,Business est,11,2019,Nov-2019,2019-11,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, dynamic and practical examples of easy application. I recommend it. ",By Carlos E L H,2017-06-25,4.0,11,Business est,6,2017,Jun-2017,2017-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I found the course very interesting, there are some videos that have some errors. ",By Francesca M,2020-05-12,4.0,13,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, great philosophy applicable to any project. Many thanks ",By Carla A,2020-06-20,4.0,9,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is good course but you have to improve audio sometimes I do not listen to almost anything. ,By Yoston C ,2020-04-13,4.0,17,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course. This course opened my appetite for the project management study. ,By Misael I G S,2018-07-30,4.0,14,Business est,7,2018,Jul-2018,2018-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent course to strengthen the knowledge of evaluation and planning ,By Deleted A,2020-07-07,4.0,11,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is a great course to introduce Lean philosophy. Very simple and very easy ,By Jose J M O,2020-06-20,4.0,15,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is a very good course that opens the door to implement improvements in many areas ,By Daniela M,2019-05-01,4.0,15,Business est,5,2019,May-2019,2019-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is a course that gives you the basic tools for project management. ,By Laura I G P,2019-04-29,4.0,15,Business est,4,2019,Apr-2019,2019-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good introductory course to the subject, you could have more exercises / tasks. ",By Alan R B H,2020-05-09,4.0,10,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is a good course but could improve the dynamics of the presentations. ,By Diego A C H,2018-12-09,4.0,12,Business est,12,2018,Dec-2018,2018-12,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The latest videos are poorly edited, but good course in general. ",By Joaquín G S G,2020-02-11,4.0,13,Business est,2,2020,Feb-2020,2020-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Many things of the course could be improved, mainly production. ",By Nicolas R M M,2016-10-20,4.0,9,Business est,10,2016,Oct-2016,2016-10,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Interesting course to learn from the Lean methodology; I recommend it. ,By Juan P E,2020-05-22,4.0,10,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"A good course, with good activities to be able to apply what ",By Camila G R,2017-04-17,4.0,11,Business est,4,2017,Apr-2017,2017-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is an excellent and very practical course as well as easy to understand. ,By Pamela N B C,2020-07-02,4.0,12,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course in general. Some concepts were not clearly understood. ,By Cristobal B A V,2020-05-14,4.0,10,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,He missed deepening some topics and indicating support material for the course ,By Daniel B B,2020-04-05,4.0,11,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course to implement tools to project management. ,By José L O S,2020-02-24,4.0,10,Business est,2,2020,Feb-2020,2020-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, with many examples and simple videos of understanding. ",By Jorge R,2019-05-29,4.0,12,Business est,5,2019,May-2019,2019-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,The last 2 tasks are plaintiffs against the rhythm of the course. ,By Jorge A J R,2019-04-30,4.0,11,Business est,4,2019,Apr-2019,2019-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course but I should have more activities to develop ,By Sergio A Y J ,2020-02-13,4.0,10,Business est,2,2020,Feb-2020,2020-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course, only that sometimes the audio did not accompany the video. ",By Hugo A R S,2019-08-18,4.0,13,Business est,8,2019,Aug-2019,2019-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Well, the course I think may have had a better closure. ",By Antonio R G Z,2020-08-12,4.0,12,Business est,8,2020,Aug-2020,2020-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,The course is very good but the instructor does not explain well ,By grace H,2020-07-10,4.0,12,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course, although its subtitles are not the most appropriate. ",By Antonio E H M,2020-06-01,4.0,10,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course. But I would like you to have more exercises ,By Saul A A M ,2020-05-14,4.0,9,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course! Delivery an approximation to Lean Methodology. ,By CLAUDIA D S,2020-05-05,4.0,8,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"A great course, thank you for bringing this tool. ",By Nicole S O P,2017-12-04,4.0,9,Business est,12,2017,Dec-2017,2017-12,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good Introductory course to Lean Project Management ,By Jose R,2019-06-11,4.0,7,Business est,6,2019,Jun-2019,2019-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent material, a very formative and useful course ",By Rubén S H M,2019-09-23,4.0,8,Business est,9,2019,Sep-2019,2019-09,en
